,index,substitutes,sub_demand_tot,supply,byprod,byprod_avail,conversion,treatment,substituteCCs,bypCCs,treatmentCCs,totalCCs,supply_remaining,demand_remaining,demand_met
74,45,62e1ce20b2e357a7589fa83c3bf803a7,6494607.6824053675,36963.70942585448,6430bf94365b135bafda7853f118d737,46204.6367823181,0.8,786a4cc05c6ddb989a823e63f0a44809,0.8814384153188102,0.01127546442638721,0.2809602294802145,0.6145725163715797,0.0,6494607.6824053675,0.0
75,66,d9f7cee5f68f1ddd0e98640bd968ab13,1882.113601367461,11839779.184398733,f3e5754701559a5cb5472175972877b4,23679558.368797466,0.5,63d36f02a1fc92c030e4f23485808516,0.12236807734516504,0.26886769760510937,0.04635086573309855,0.6137526068222853,11839779.184398733,0.0,0.0
76,140,bde7404438fdfc7938698920aa9fc156,46856044.64041156,2573666.017523224,c28401d157a3147e1486dfe8f84ce0ea,2573666.017523224,1.0,,7.815233776045814e-06,0.5804056109030535,0.0,0.5804134261368296,0.0,38977066.800449595,2573666.017523224
77,94,602fbafc565ed9ac17414cd141a367ed,3886797.8954560207,9151629.869521659,8d6425d6f85ce7abe890366b6c4749aa,9151629.869521659,1.0,c03201092837c82f4a0fa39214ff7431,0.6106972361737569,0.019138340807500463,0.06058183795128898,0.5692537390299683,0.0,0.0,0.0
78,141,bde7404438fdfc7938698920aa9fc156,46856044.64041156,56841.4652622162,5bffeb5912b3ffe3275880f6a010b945,56841.4652622162,1.0,,7.815233776045814e-06,0.5674463283428343,0.0,0.5674541435766103,0.0,38977066.800449595,56841.4652622162
79,148,602fbafc565ed9ac17414cd141a367ed,3886797.8954560207,28760648.4369703,880f21ffa12b9851ed661d18deab0f8e,28760648.4369703,1.0,c03201092837c82f4a0fa39214ff7431,0.6106972361737569,0.0,0.06058183795128898,0.5501153982224679,19692363.103264436,0.0,3880450.3451362224
80,133,bde7404438fdfc7938698920aa9fc156,46856044.64041156,83796.9632366318,c30b1dd08753e7744e2ff0e8425901d0,83796.9632366318,1.0,,7.815233776045814e-06,0.496089264475038,0.0,0.496097079708814,0.0,38977066.800449595,83796.9632366318
81,143,f91efb8758ca203688a82efaada469d5,242261.28836217077,420759.7712058489,d2bf2d3121d602a6297ab385181f8e86,420759.7712058489,1.0,1be94e77e42455c14b5623d37e50ee06,0.4714725955960637,0.014191987996189655,0.001334644538686243,0.4843299390535671,178498.48284367812,0.0,242261.28836217077
82,36,4207a3fd0d07ed0f243913f1eb0b17c7,37251.756145211104,10037.14971355312,0f7ff8f5087eb874cbb0e1f560f1242e,12546.4371419414,0.8,786a4cc05c6ddb989a823e63f0a44809,0.7473349402852847,0.011275464729034752,0.2809602294802145,0.4804690417163636,0.0,37251.756145211104,0.0
83,42,4207a3fd0d07ed0f243913f1eb0b17c7,37251.756145211104,36963.70942585448,6430bf94365b135bafda7853f118d737,46204.6367823181,0.8,786a4cc05c6ddb989a823e63f0a44809,0.7473349402852847,0.01127546442638721,0.2809602294802145,0.48046904133805424,0.0,37251.756145211104,0.0
84,19,17bf2b1f7012e9876d1853ce99e26e97,204968.91084377267,4345.32385461587,c93fbace4f8a933b943a783fe33464b7,43453.2385461587,0.1,,0.4796628982404378,0.0,0.0,0.4796628982404378,0.0,200623.58698915679,4345.32385461587
85,107,69f70a726a37a26582f9ad9057c4d06e,12580077.471872045,592558.553978121,1dd34b133191c752093d24011102b0d5,592558.553978121,1.0,1a6720e85c6259e84e0f2d56e555eb44,0.24650148807300654,0.9997852664769851,0.7760890824766435,0.47019767207334806,0.0,0.0,0.0
86,17,3ed5d97397dd4525fcf2e8d6208f115d,510700.81467998633,4277.64564678248,04a35152bc7d9eb1dc15b149eef855ed,5347.0570584781,0.8,786a4cc05c6ddb989a823e63f0a44809,0.27087642517926214,0.37258946816143956,0.2809602294802145,0.4556530309008471,0.0,510700.81467998633,0.0
87,11,ca63ac3674f25b00d9e6e19d9a275876,1091195.9908904487,482181.363433707,eb504f4cd619c009497963bac6a9d38a,482181.363433707,1.0,,0.03908985383374017,0.3725894681614396,0.0,0.41167932199517976,0.0,0.0,482181.363433707
88,6,ca63ac3674f25b00d9e6e19d9a275876,1091195.9908904487,413096.775797109,43a341f3ad04d3a542a910a2e4e4e372,413096.775797109,1.0,,0.03908985383374017,0.35070204395591426,0.0,0.3897918977896544,0.0,0.0,413096.775797109
89,8,0f849d9fbaff07c9619cff16b05774dd,115339.07493671887,482181.363433707,eb504f4cd619c009497963bac6a9d38a,482181.363433707,1.0,,0.01206123643536519,0.3725894681614396,0.0,0.3846507045968048,0.0,0.0,0.0
90,7,ec6f03e8f121139fb262f7c82912237c,267772.0922586987,482181.363433707,eb504f4cd619c009497963bac6a9d38a,482181.363433707,1.0,,0.011988857803538496,0.3725894681614396,0.0,0.3845783259649781,0.0,0.0,0.0
91,9,d82156c2de5c3a07fc6d87490112ba2f,409233.76584722905,482181.363433707,eb504f4cd619c009497963bac6a9d38a,482181.363433707,1.0,,0.010564658070702294,0.3725894681614396,0.0,0.3831541262321419,0.0,0.0,0.0
92,10,82855049a6b3730f9c8f52017f945867,431631.170682121,482181.363433707,eb504f4cd619c009497963bac6a9d38a,482181.363433707,1.0,,0.002899269923449463,0.3725894681614396,0.0,0.3754887380848891,0.0,0.0,0.0
93,3,0f849d9fbaff07c9619cff16b05774dd,115339.07493671887,413096.775797109,43a341f3ad04d3a542a910a2e4e4e372,413096.775797109,1.0,,0.01206123643536519,0.35070204395591426,0.0,0.3627632803912794,0.0,0.0,0.0
94,2,ec6f03e8f121139fb262f7c82912237c,267772.0922586987,413096.775797109,43a341f3ad04d3a542a910a2e4e4e372,413096.775797109,1.0,,0.011988857803538496,0.35070204395591426,0.0,0.36269090175945273,0.0,0.0,0.0
95,4,d82156c2de5c3a07fc6d87490112ba2f,409233.76584722905,413096.775797109,43a341f3ad04d3a542a910a2e4e4e372,413096.775797109,1.0,,0.010564658070702294,0.35070204395591426,0.0,0.36126670202661654,0.0,0.0,0.0
96,5,82855049a6b3730f9c8f52017f945867,431631.170682121,413096.775797109,43a341f3ad04d3a542a910a2e4e4e372,413096.775797109,1.0,,0.002899269923449463,0.35070204395591426,0.0,0.3536013138793637,0.0,0.0,0.0
97,132,bde7404438fdfc7938698920aa9fc156,46856044.64041156,1.0356969257459,129f413137224cbff5a33eedf24f99f8,1.0356969257459,1.0,,7.815233776045814e-06,0.3419878201709411,0.0,0.3419956354047171,0.0,38977066.800449595,1.0356969257459
98,131,bde7404438fdfc7938698920aa9fc156,46856044.64041156,56.5386523777434,7789a8dc6f2f7d3ca653b27dcda977ca,56.5386523777434,1.0,,7.815233776045814e-06,0.2946875275937113,0.0,0.2946953428274873,0.0,38977066.800449595,56.5386523777434
99,142,bde7404438fdfc7938698920aa9fc156,46856044.64041156,4099937.35009861,c214076cd7f42ea7f47398473f4c14b9,4099937.35009861,1.0,,7.815233776045814e-06,0.29410926740549,0.0,0.294117082639266,0.0,38977066.800449595,4099937.35009861
100,34,3ed5d97397dd4525fcf2e8d6208f115d,510700.81467998633,29795.854364725463,d32e1ee9ffc93e2d73d8a892660ecfc8,54174.2806631372,0.55,,0.27087642517926214,0.009686624553920418,0.0,0.2884884698227538,0.0,510700.81467998633,0.0
101,134,bde7404438fdfc7938698920aa9fc156,46856044.64041156,298.575912969492,15f6314b578b15d95cdc428c358ce40d,298.575912969492,1.0,,7.815233776045814e-06,0.20862974664920148,0.0,0.20863756188297752,0.0,38977066.800449595,298.575912969492
102,124,80cb2a41b1f60f542debaa05ab5fa03a,34200.65825795373,1067664.90005445,09bb2cc9ff96eb23d4f6523035e410fe,1067664.90005445,1.0,6116ebff20b1cd36f16e1e93be27032f,0.1980889710746213,0.016165444588532876,0.019426681170847556,0.19482773449230661,549780.518451259,0.0,34200.65825795373
103,97,69f70a726a37a26582f9ad9057c4d06e,12580077.471872045,67545369.1794693,ac015350c8d805cb0bf7b9ae83fe7aed,67545369.1794693,1.0,1a6720e85c6259e84e0f2d56e555eb44,0.24650148807300654,0.6983640027331661,0.7760890824766435,0.16877640832952912,39475722.591446415,0.0,12580077.471872045
104,90,ad0000edc1151deaa19ff1d1ff20d2e4,176117.90215667087,866894.332204825,83a85fcfbb769a87a41768e1a717533f,866894.332204825,1.0,37b4e76d83d87e52990fddc037e0ee4a,0.1030501511063854,0.005301494238453416,0.0,0.1083516453448388,0.0,137724.6574737237,38393.24468294718
105,21,6ca69ad08a4b9d24b23277c4f2b81bd9,9331.50563106016,2315.891277191324,7c42ac8bf066808b853f9a90563453ae,5789.72819297831,0.4,534e37b9234c66761f3877a318325060,0.816147652744185,0.0112754644263872,0.7692880174254009,0.07504829638475208,0.0,5871.160469836039,2315.891277191324
106,86,a5d06c611bde892f011c4cac58066ffb,86588781.9335489,114046.66115900857,c719f555c112a04edc1c471cb94dbdbe,114046.66115900857,1.0,8d9e9b9243946fba6613dc3ebacbe275,0.045299148725064894,0.020882373009373536,0.0056066570745700465,0.06057486465986839,0.0,86474735.27238989,114046.66115900857
107,115,ca63ac3674f25b00d9e6e19d9a275876,1091195.9908904487,39871.394011587065,643e99bdb7baa598afde2a80e55d3600,39871.394011587065,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.03908985383374017,0.0136979978638069,0.004025856506532212,0.04876199519101485,0.0,0.0,39871.394011587065
108,85,ca63ac3674f25b00d9e6e19d9a275876,1091195.9908904487,110966.45166372531,35e704a26435b5d76d6764710d58913a,110966.45166372531,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.03908985383374017,0.0121384387769299,0.004025856506532212,0.04720243610413785,0.0,0.0,110966.45166372531
109,80,ca63ac3674f25b00d9e6e19d9a275876,1091195.9908904487,3807997.9187952857,4400296f42aa93b2281409664d29c29b,3807997.9187952857,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.03908985383374017,0.008408567562150514,0.004025856506532212,0.04347256488935847,2538941.809086198,0.0,45080.00598432025
110,51,ca63ac3674f25b00d9e6e19d9a275876,1091195.9908904487,1568.73692420848,ac537cb970e710832850d4b1a5a84323,1568.73692420848,1.0,,0.03908985383374017,0.0,0.0,0.03908985383374017,1568.73692420848,0.0,0.0
111,72,ca63ac3674f25b00d9e6e19d9a275876,1091195.9908904487,892407.791784294,58d78128cba68854116362464b38a8f1,892407.791784294,1.0,,0.03908985383374017,-3.005061227921298e-20,0.0,0.03908985383374017,892407.791784294,0.0,0.0
112,0,862553310bb68e1e2514f95f309c232c,1333425.9338460555,309321.683266662,4af142704238ac38488c57bc3bdd841a,309321.683266662,1.0,,0.03440972282350575,0.0,0.0,0.03440972282350575,0.0,1005384.4865727224,309321.683266662
113,126,7f10f6c5e34e01e73dd3a509adab3953,9234.00207787184,1067664.90005445,09bb2cc9ff96eb23d4f6523035e410fe,1067664.90005445,1.0,6116ebff20b1cd36f16e1e93be27032f,0.03645589797407893,0.016165444588532876,0.019426681170847556,0.033194661391764246,549780.518451259,0.0,9234.00207787184
114,125,af11d494d83d649af084515dacb076b2,7.109432704777371,1067664.90005445,09bb2cc9ff96eb23d4f6523035e410fe,1067664.90005445,1.0,6116ebff20b1cd36f16e1e93be27032f,0.033632882186071085,0.016165444588532876,0.019426681170847556,0.030371645603756405,549780.518451259,0.0,7.109432704777371
115,112,0f849d9fbaff07c9619cff16b05774dd,115339.07493671887,39871.394011587065,643e99bdb7baa598afde2a80e55d3600,39871.394011587065,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.01206123643536519,0.0136979978638069,0.004025856506532212,0.021733377792639876,0.0,0.0,0.0
116,111,ec6f03e8f121139fb262f7c82912237c,267772.0922586987,39871.394011587065,643e99bdb7baa598afde2a80e55d3600,39871.394011587065,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.011988857803538496,0.0136979978638069,0.004025856506532212,0.021660999160813182,0.0,0.0,0.0
117,113,d82156c2de5c3a07fc6d87490112ba2f,409233.76584722905,39871.394011587065,643e99bdb7baa598afde2a80e55d3600,39871.394011587065,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.010564658070702294,0.0136979978638069,0.004025856506532212,0.02023679942797698,0.0,0.0,0.0
118,82,0f849d9fbaff07c9619cff16b05774dd,115339.07493671887,110966.45166372531,35e704a26435b5d76d6764710d58913a,110966.45166372531,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.01206123643536519,0.0121384387769299,0.004025856506532212,0.020173818705762875,0.0,0.0,0.0
119,81,ec6f03e8f121139fb262f7c82912237c,267772.0922586987,110966.45166372531,35e704a26435b5d76d6764710d58913a,110966.45166372531,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.011988857803538496,0.0121384387769299,0.004025856506532212,0.020101440073936182,0.0,0.0,0.0
120,83,d82156c2de5c3a07fc6d87490112ba2f,409233.76584722905,110966.45166372531,35e704a26435b5d76d6764710d58913a,110966.45166372531,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.010564658070702294,0.0121384387769299,0.004025856506532212,0.01867724034109998,0.0,0.0,0.0
121,77,0f849d9fbaff07c9619cff16b05774dd,115339.07493671887,3807997.9187952857,4400296f42aa93b2281409664d29c29b,3807997.9187952857,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.01206123643536519,0.008408567562150514,0.004025856506532212,0.01644394749098349,2538941.809086198,0.0,115339.07493671887
122,76,ec6f03e8f121139fb262f7c82912237c,267772.0922586987,3807997.9187952857,4400296f42aa93b2281409664d29c29b,3807997.9187952857,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.011988857803538496,0.008408567562150514,0.004025856506532212,0.016371568859156797,2538941.809086198,0.0,267772.0922586987
123,78,d82156c2de5c3a07fc6d87490112ba2f,409233.76584722905,3807997.9187952857,4400296f42aa93b2281409664d29c29b,3807997.9187952857,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.010564658070702294,0.008408567562150514,0.004025856506532212,0.014947369126320595,2538941.809086198,0.0,409233.76584722905
124,114,82855049a6b3730f9c8f52017f945867,431631.170682121,39871.394011587065,643e99bdb7baa598afde2a80e55d3600,39871.394011587065,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.002899269923449463,0.0136979978638069,0.004025856506532212,0.01257141128072415,0.0,0.0,0.0
125,69,0f849d9fbaff07c9619cff16b05774dd,115339.07493671887,892407.791784294,58d78128cba68854116362464b38a8f1,892407.791784294,1.0,,0.01206123643536519,-3.005061227921298e-20,0.0,0.01206123643536519,892407.791784294,0.0,0.0
126,48,0f849d9fbaff07c9619cff16b05774dd,115339.07493671887,1568.73692420848,ac537cb970e710832850d4b1a5a84323,1568.73692420848,1.0,,0.01206123643536519,0.0,0.0,0.01206123643536519,1568.73692420848,0.0,0.0
127,68,ec6f03e8f121139fb262f7c82912237c,267772.0922586987,892407.791784294,58d78128cba68854116362464b38a8f1,892407.791784294,1.0,,0.011988857803538496,-3.005061227921298e-20,0.0,0.011988857803538496,892407.791784294,0.0,0.0
128,47,ec6f03e8f121139fb262f7c82912237c,267772.0922586987,1568.73692420848,ac537cb970e710832850d4b1a5a84323,1568.73692420848,1.0,,0.011988857803538496,0.0,0.0,0.011988857803538496,1568.73692420848,0.0,0.0
129,84,82855049a6b3730f9c8f52017f945867,431631.170682121,110966.45166372531,35e704a26435b5d76d6764710d58913a,110966.45166372531,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.002899269923449463,0.0121384387769299,0.004025856506532212,0.01101185219384715,0.0,0.0,0.0
130,70,d82156c2de5c3a07fc6d87490112ba2f,409233.76584722905,892407.791784294,58d78128cba68854116362464b38a8f1,892407.791784294,1.0,,0.010564658070702294,-3.005061227921298e-20,0.0,0.010564658070702294,892407.791784294,0.0,0.0
131,49,d82156c2de5c3a07fc6d87490112ba2f,409233.76584722905,1568.73692420848,ac537cb970e710832850d4b1a5a84323,1568.73692420848,1.0,,0.010564658070702294,0.0,0.0,0.010564658070702294,1568.73692420848,0.0,0.0
132,79,82855049a6b3730f9c8f52017f945867,431631.170682121,3807997.9187952857,4400296f42aa93b2281409664d29c29b,3807997.9187952857,1.0,11cf2f0703cb50ef64b63d3c60b7547b,0.002899269923449463,0.008408567562150514,0.004025856506532212,0.007281980979067766,2538941.809086198,0.0,431631.170682121
133,74,ece532f8286133279aaee49ba12cbbfc,4115239.527255975,31835.8923393862,08f694439866013a72b4bb25ab5d94d4,31835.8923393862,1.0,ad52da8fa379e8d3bf91da20ae6dff84,0.0031047545783454097,0.004211224609398181,0.0020863608856488804,0.00522961830209471,0.0,2718509.9683879195,31835.8923393862
134,40,3ed5d97397dd4525fcf2e8d6208f115d,510700.81467998633,10037.14971355312,0f7ff8f5087eb874cbb0e1f560f1242e,12546.4371419414,0.8,786a4cc05c6ddb989a823e63f0a44809,0.27087642517926214,0.011275464729034752,0.2809602294802145,0.00401052661034107,0.0,510700.81467998633,0.0
135,46,3ed5d97397dd4525fcf2e8d6208f115d,510700.81467998633,36963.70942585448,6430bf94365b135bafda7853f118d737,46204.6367823181,0.8,786a4cc05c6ddb989a823e63f0a44809,0.27087642517926214,0.01127546442638721,0.2809602294802145,0.004010526232031686,0.0,510700.81467998633,0.0
136,1,ece532f8286133279aaee49ba12cbbfc,4115239.527255975,1364893.66652867,36a507490498ff58f985e11b59ed29bc,1364893.66652867,1.0,,0.0031047545783454097,0.0,0.0,0.0031047545783454097,0.0,2718509.9683879195,1364893.66652867
137,147,f40fd66afd44f3e4fe4051e5d7310e3b,5187834.988569643,28760648.4369703,880f21ffa12b9851ed661d18deab0f8e,28760648.4369703,1.0,c03201092837c82f4a0fa39214ff7431,0.06359537863866237,0.0,0.06058183795128898,0.0030135406873733894,19692363.103264436,0.0,5187834.988569643
138,50,82855049a6b3730f9c8f52017f945867,431631.170682121,1568.73692420848,ac537cb970e710832850d4b1a5a84323,1568.73692420848,1.0,,0.002899269923449463,0.0,0.0,0.002899269923449463,1568.73692420848,0.0,0.0
139,71,82855049a6b3730f9c8f52017f945867,431631.170682121,892407.791784294,58d78128cba68854116362464b38a8f1,892407.791784294,1.0,,0.002899269923449463,-3.005061227921298e-20,0.0,0.002899269923449463,892407.791784294,0.0,0.0
140,61,ca63ac3674f25b00d9e6e19d9a275876,1091195.9908904487,43113.3730332943,beb8c5550b59b3daf03bbabe3195b252,43113.3730332943,1.0,786a4cc05c6ddb989a823e63f0a44809,0.03908985383374017,0.0112754644263872,0.2809602294802145,-0.23059491122008713,43113.3730332943,0.0,0.0
141,99,69f70a726a37a26582f9ad9057c4d06e,12580077.471872045,8690807.18198889,f59eb71ce814b136ab44587b2684265b,8690807.18198889,1.0,1a6720e85c6259e84e0f2d56e555eb44,0.24650148807300654,0.28452599276163204,0.7760890824766435,-0.24506160164200497,8690807.18198889,0.0,0.0
142,103,69f70a726a37a26582f9ad9057c4d06e,12580077.471872045,8941.04124548933,a6f999e78e1d1cc5674feb59b3a4b104,8941.04124548933,1.0,1a6720e85c6259e84e0f2d56e555eb44,0.24650148807300654,0.28452599276163204,0.7760890824766435,-0.24506160164200497,8941.04124548933,0.0,0.0
143,58,0f849d9fbaff07c9619cff16b05774dd,115339.07493671887,43113.3730332943,beb8c5550b59b3daf03bbabe3195b252,43113.3730332943,1.0,786a4cc05c6ddb989a823e63f0a44809,0.01206123643536519,0.0112754644263872,0.2809602294802145,-0.2576235286184621,43113.3730332943,0.0,0.0
144,57,ec6f03e8f121139fb262f7c82912237c,267772.0922586987,43113.3730332943,beb8c5550b59b3daf03bbabe3195b252,43113.3730332943,1.0,786a4cc05c6ddb989a823e63f0a44809,0.011988857803538496,0.0112754644263872,0.2809602294802145,-0.2576959072502888,43113.3730332943,0.0,0.0
145,59,d82156c2de5c3a07fc6d87490112ba2f,409233.76584722905,43113.3730332943,beb8c5550b59b3daf03bbabe3195b252,43113.3730332943,1.0,786a4cc05c6ddb989a823e63f0a44809,0.010564658070702294,0.0112754644263872,0.2809602294802145,-0.259120106983125,43113.3730332943,0.0,0.0
146,60,82855049a6b3730f9c8f52017f945867,431631.170682121,43113.3730332943,beb8c5550b59b3daf03bbabe3195b252,43113.3730332943,1.0,786a4cc05c6ddb989a823e63f0a44809,0.002899269923449463,0.0112754644263872,0.2809602294802145,-0.2667854951303778,43113.3730332943,0.0,0.0
147,129,5deb1131cf826b194516980b6ba72a07,6154.586420630439,17296171.380882088,09bb2cc9ff96eb23d4f6523035e410fe,1067664.90005445,16.2,6116ebff20b1cd36f16e1e93be27032f,0.0066822136598011965,0.016165444588532876,0.019426681170847556,-0.30702397205265053,8906444.398910396,0.0,6154.586420630439
148,52,862553310bb68e1e2514f95f309c232c,1333425.9338460555,18719.764006671,bfe8536e01864be2d02956453c1b1a93,18719.764006671,1.0,2e04a1d722ba85acffebacf2ef3090e5,0.03440972282350575,0.017526036583033217,0.7078416918872649,-0.6559059324807259,0.0,1005384.4865727224,18719.764006671
